11/04/2017 17:30:11 08°45.94483 S  034°46.90963 W  54.21
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 17:56:07.000,60.0184380,28.6176872,25.3850466,2.2096241,15.2525466,15.1281676,37.1801987,1545.2343668,56139.3322853,23.8954812
2017-04-11 17:56:18.000,60.0281424,28.6249830,25.3579903,2.2224195,15.2254903,15.1013318,37.1812817,1545.2507420,56141.0918059,23.8937426
2017-04-11 17:56:29.000,60.0196500,28.6184276,25.5390256,2.2169858,15.4065256,15.2808909,37.1804192,1545.2387861,56139.7232277,23.8960570
2017-04-11 17:56:40.000,60.0203357,28.6176508,25.4387249,2.2170443,15.3062249,15.1814082,37.1815397,1545.2366050,56141.1437879,23.8967312
2017-04-11 17:56:51.000,60.0269659,28.6229617,25.2335845,2.2201993,15.1010845,14.9779406,37.1820813,1545.2451410,56142.0185602,23.8944884
2017-04-11 17:57:02.000,60.0234773,28.6192167,25.2779780,2.2210173,15.1454780,15.0219720,37.1825615,1545.2383404,56142.5116978,23.8962904
2017-04-11 17:57:13.000,60.0270111,28.6207219,25.4894762,2.2234712,15.3569762,15.2317455,37.1837905,1545.2464356,56144.3072887,23.8976147
2017-04-11 17:57:24.000,60.0287135,28.6221605,25.3480071,2.2136555,15.2155071,15.0914301,37.1838982,1545.2472590,56144.4566648,23.8966112
2017-04-11 17:57:35.000,60.0279763,28.6223911,25.3366515,2.2242308,15.2041515,15.0801671,37.1832045,1545.2468333,56143.5358269,23.8959639
2017-04-11 17:57:46.000,60.0358869,28.6286435,25.4328772,2.2253409,15.3003772,15.1756081,37.1838111,1545.2625381,56144.6636388,23.8947416
2017-04-11 17:57:57.000,60.0409292,28.6341620,25.2805936,2.2279701,15.1480936,15.0245663,37.1830613,1545.2710473,56143.8449263,23.8916833
2017-04-11 17:58:08.000,60.0405223,28.6326260,25.2983447,2.2189723,15.1658447,15.0421726,37.1839754,1545.2690066,56145.0046643,23.8929599
2017-04-11 17:58:19.000,60.0400574,28.6334759,25.4144633,2.2157004,15.2819633,15.1573444,37.1829475,1545.2717082,56143.7175803,23.8923984
2017-04-11 17:58:30.000,60.0394997,28.6319399,25.5196388,2.2127207,15.3871388,15.2616622,37.1837290,1545.2710010,56144.7363939,23.8939485
2017-04-11 17:58:41.000,60.0394241,28.6328263,25.5809552,2.2254577,15.4484552,15.3224786,37.1829620,1545.2731323,56143.7768034,23.8933371
2017-04-11 17:58:52.000,60.0374702,28.6317396,25.5405613,2.2146488,15.4080613,15.2824141,37.1824586,1545.2695853,56143.0394498,23.8931492
2017-04-11 17:59:03.000,60.0388943,28.6314482,25.4264190,2.2063522,15.2939190,15.1692026,37.1837195,1545.2683631,56144.6633721,23.8937078
